"DB Signature Name"	"Jaccard"	"pValue"	"Input"	"FDR"
"GSE21670_STAT3_KO_VS_WT_CD4_TCELL_TGFB_TREATED_DN"	"0.0078125"	"0.292831226707592"	0.967396318419749	"Up signature"
"GSE21670_TGFB_VS_TGFB_AND_IL6_TREATED_STAT3_KO_CD4_TCELL_UP"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE21670_TGFB_VS_TGFB_AND_IL6_TREATED_STAT3_KO_CD4_TCELL_DN"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE21670_TGFB_VS_IL6_TREATED_STAT3_KO_CD4_TCELL_UP"	"0.00393700787401575"	"0.657208539034345"	1	"Up signature"
"GSE21670_TGFB_VS_IL6_TREATED_STAT3_KO_CD4_TCELL_DN"	"0.02"	"0.00412652185623405"	0.326381357376479	"Up signature"
"GSE21670_IL6_VS_TGFB_AND_IL6_TREATED_STAT3_KO_CD4_TCELL_UP"	"0"	"1"	1	"Up signature"
"GSE21670_IL6_VS_TGFB_AND_IL6_TREATED_STAT3_KO_CD4_TCELL_DN"	"0.0037037037037037"	"0.688077807572184"	1	"Up signature"
"GSE21670_STAT3_KO_VS_WT_CD4_TCELL_TGFB_IL6_TREATED_UP"	"0"	"1"	1	"Up signature"
"GSE21670_STAT3_KO_VS_WT_CD4_TCELL_TGFB_IL6_TREATED_DN"	"0"	"1"	1	"Up signature"
"GSE21670_UNTREATED_VS_IL6_TREATED_STAT3_KO_CD4_TCELL_UP"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Up signature"
"GSE21670_UNTREATED_VS_IL6_TREATED_STAT3_KO_CD4_TCELL_DN"	"0.00749063670411985"	"0.316395385306297"	0.967396318419749	"Up signature"
"GSE21670_UNTREATED_VS_IL6_TREATED_CD4_TCELL_UP"	"0.00766283524904215"	"0.303558056950939"	0.967396318419749	"Up signature"
"GSE21670_UNTREATED_VS_IL6_TREATED_CD4_TCELL_DN"	"0.00371747211895911"	"0.686231507189514"	1	"Up signature"
"GSE21670_IL6_VS_TGFB_AND_IL6_TREATED_CD4_TCELL_UP"	"0.00763358778625954"	"0.305700549245368"	0.967396318419749	"Up signature"
"GSE21670_IL6_VS_TGFB_AND_IL6_TREATED_CD4_TCELL_DN"	"0"	"1"	1	"Up signature"
"GSE21670_UNTREATED_VS_TGFB_IL6_TREATED_CD4_TCELL_UP"	"0"	"1"	1	"Up signature"
"GSE21670_UNTREATED_VS_TGFB_IL6_TREATED_CD4_TCELL_DN"	"0.0078740157480315"	"0.288534937721513"	0.967396318419749	"Up signature"
"GSE21670_STAT3_KO_VS_WT_CD4_TCELL_UP"	"0.00766283524904215"	"0.303558056950939"	0.967396318419749	"Up signature"
"GSE21670_STAT3_KO_VS_WT_CD4_TCELL_DN"	"0.0116279069767442"	"0.0965271281948853"	0.80617912422328	"Up signature"
"GSE21670_UNTREATED_VS_TGFB_TREATED_CD4_TCELL_UP"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE21670_UNTREATED_VS_TGFB_TREATED_CD4_TCELL_DN"	"0"	"1"	1	"Up signature"
"GSE21670_UNTREATED_VS_TGFB_TREATED_STAT3_KO_CD4_TCELL_UP"	"0"	"1"	1	"Up signature"
"GSE21670_UNTREATED_VS_TGFB_TREATED_STAT3_KO_CD4_TCELL_DN"	"0"	"1"	1	"Up signature"
"GSE21670_STAT3_KO_VS_WT_CD4_TCELL_IL6_TREATED_UP"	"0.00757575757575758"	"0.309982182181209"	0.967396318419749	"Up signature"
"GSE21670_STAT3_KO_VS_WT_CD4_TCELL_IL6_TREATED_DN"	"0"	"1"	1	"Up signature"
"GSE22229_UNTREATED_VS_IMMUNOSUPP_THERAPY_RENAL_TRANSPLANT_PATIENT_PBMC_UP"	"0"	"1"	1	"Up signature"
"GSE22229_UNTREATED_VS_IMMUNOSUPP_THERAPY_RENAL_TRANSPLANT_PATIENT_PBMC_DN"	"0.00393700787401575"	"0.657208539034345"	1	"Up signature"
"GSE22229_RENAL_TRANSPLANT_IMMUNOSUPP_THERAPY_VS_HEALTHY_PBMC_UP"	"0"	"1"	1	"Up signature"
"GSE22229_RENAL_TRANSPLANT_IMMUNOSUPP_THERAPY_VS_HEALTHY_PBMC_DN"	"0"	"1"	1	"Up signature"
"GSE22229_RENAL_TRANSPLANT_VS_HEALTHY_PBMC_UP"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE22229_RENAL_TRANSPLANT_VS_HEALTHY_PBMC_DN"	"0"	"1"	1	"Up signature"
"GSE21774_CD56_BRIGHT_VS_DIM_CD62L_POSITIVE_NK_CELL_UP"	"0.00803212851405622"	"0.277784797271721"	0.967396318419749	"Up signature"
"GSE21774_CD56_BRIGHT_VS_DIM_CD62L_POSITIVE_NK_CELL_DN"	"0.004"	"0.649031986676717"	1	"Up signature"
"GSE21774_CD62L_POS_CD56_BRIGHT_VS_CD62L_NEG_CD56_DIM_NK_CELL_UP"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE21774_CD62L_POS_CD56_BRIGHT_VS_CD62L_NEG_CD56_DIM_NK_CELL_DN"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Up signature"
"GSE21774_CD62L_POS_CD56_DIM_VS_CD62L_NEG_CD56_DIM_NK_CELL_UP"	"0.00754716981132075"	"0.312121206512873"	0.967396318419749	"Up signature"
"GSE21774_CD62L_POS_CD56_DIM_VS_CD62L_NEG_CD56_DIM_NK_CELL_DN"	"0.0152091254752852"	"0.0263936054637055"	0.567271493517391	"Up signature"
"GSE21379_WT_VS_SAP_KO_CD4_TCELL_UP"	"0"	"1"	1	"Up signature"
"GSE21379_WT_VS_SAP_KO_CD4_TCELL_DN"	"0.00377358490566038"	"0.67873792611865"	1	"Up signature"
"GSE21379_TFH_VS_NON_TFH_CD4_TCELL_UP"	"0.00384615384615385"	"0.669122379322312"	1	"Up signature"
"GSE21379_TFH_VS_NON_TFH_CD4_TCELL_DN"	"0"	"1"	1	"Up signature"
"GSE21379_WT_VS_SAP_KO_TFH_CD4_TCELL_UP"	"0"	"1"	1	"Up signature"
"GSE21379_WT_VS_SAP_KO_TFH_CD4_TCELL_DN"	"0.0149812734082397"	"0.0281597933042246"	0.567271493517391	"Up signature"
"GSE21380_NON_TFH_VS_GERMINAL_CENTER_TFH_CD4_TCELL_UP"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE21380_NON_TFH_VS_GERMINAL_CENTER_TFH_CD4_TCELL_DN"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE21380_TFH_VS_GERMINAL_CENTER_TFH_CD4_TCELL_UP"	"0.0111940298507463"	"0.108370448801107"	0.80617912422328	"Up signature"
"GSE21380_TFH_VS_GERMINAL_CENTER_TFH_CD4_TCELL_DN"	"0"	"1"	1	"Up signature"
"GSE21380_NON_TFH_VS_TFH_CD4_TCELL_UP"	"0.0118577075098814"	"0.0908193413524337"	0.80617912422328	"Up signature"
"GSE21380_NON_TFH_VS_TFH_CD4_TCELL_DN"	"0"	"1"	1	"Up signature"
"GSE21379_TFH_VS_NON_TFH_SAP_KO_CD4_TCELL_UP"	"0.00373134328358209"	"0.684374431029846"	1	"Up signature"
"GSE21379_TFH_VS_NON_TFH_SAP_KO_CD4_TCELL_DN"	"0"	"1"	1	"Up signature"
"GSE21546_WT_VS_SAP1A_KO_ANTI_CD3_STIM_DP_THYMOCYTES_UP"	"0.0075187969924812"	"0.314258959699595"	0.967396318419749	"Up signature"
"GSE21546_WT_VS_SAP1A_KO_ANTI_CD3_STIM_DP_THYMOCYTES_DN"	"0.0037593984962406"	"0.680627703023835"	1	"Up signature"
"GSE21546_WT_VS_ELK1_KO_DP_THYMOCYTES_UP"	"0"	"1"	1	"Up signature"
"GSE21546_WT_VS_ELK1_KO_DP_THYMOCYTES_DN"	"0"	"1"	1	"Up signature"
"GSE21546_SAP1A_KO_VS_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_UP"	"0"	"1"	1	"Up signature"
"GSE21546_SAP1A_KO_VS_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_DN"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE21546_SAP1A_KO_VS_SAP1A_KO_AND_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_UP"	"0"	"1"	1	"Up signature"
"GSE21546_SAP1A_KO_VS_SAP1A_KO_AND_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_DN"	"0.0149253731343284"	"0.0286121459997118"	0.567271493517391	"Up signature"
"GSE21546_WT_VS_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_UP"	"0.0113636363636364"	"0.103566334175706"	0.80617912422328	"Up signature"
"GSE21546_WT_VS_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_DN"	"0.0037593984962406"	"0.680627703023835"	1	"Up signature"
"GSE21546_ELK1_KO_VS_SAP1A_KO_AND_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_UP"	"0"	"1"	1	"Up signature"
"GSE21546_ELK1_KO_VS_SAP1A_KO_AND_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_DN"	"0.0111524163568773"	"0.109585042244783"	0.80617912422328	"Up signature"
"GSE21546_WT_VS_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_UP"	"0"	"1"	1	"Up signature"
"GSE21546_WT_VS_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_DN"	"0"	"1"	1	"Up signature"
"GSE21546_UNSTIM_VS_ANTI_CD3_STIM_ELK1_KO_DP_THYMOCYTES_UP"	"0.00757575757575758"	"0.309982182181209"	0.967396318419749	"Up signature"
"GSE21546_UNSTIM_VS_ANTI_CD3_STIM_ELK1_KO_DP_THYMOCYTES_DN"	"0"	"1"	1	"Up signature"
"GSE21546_UNSTIM_VS_ANTI_CD3_STIM_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_UP"	"0.00374531835205993"	"0.682506517092163"	1	"Up signature"
"GSE21546_UNSTIM_VS_ANTI_CD3_STIM_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_DN"	"0"	"1"	1	"Up signature"
"GSE21546_WT_VS_SAP1A_KO_DP_THYMOCYTES_UP"	"0.0037037037037037"	"0.688077807572184"	1	"Up signature"
"GSE21546_WT_VS_SAP1A_KO_DP_THYMOCYTES_DN"	"0"	"1"	1	"Up signature"
"GSE21546_ELK1_KO_VS_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_UP"	"0.00766283524904215"	"0.303558056950939"	0.967396318419749	"Up signature"
"GSE21546_ELK1_KO_VS_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_DN"	"0"	"1"	1	"Up signature"
"GSE21546_UNSTIM_VS_ANTI_CD3_STIM_DP_THYMOCYTES_UP"	"0"	"1"	1	"Up signature"
"GSE21546_UNSTIM_VS_ANTI_CD3_STIM_DP_THYMOCYTES_DN"	"0"	"1"	1	"Up signature"
"GSE21546_UNSTIM_VS_ANTI_CD3_STIM_SAP1A_KO_DP_THYMOCYTES_UP"	"0"	"1"	1	"Up signature"
"GSE21546_UNSTIM_VS_ANTI_CD3_STIM_SAP1A_KO_DP_THYMOCYTES_DN"	"0"	"1"	1	"Up signature"
"GSE21546_WT_VS_SAP1A_KO_AND_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_UP"	"0"	"1"	1	"Up signature"
"GSE21546_WT_VS_SAP1A_KO_AND_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_DN"	"0.00371747211895911"	"0.686231507189514"	1	"Up signature"
"GSE21927_UNTREATED_VS_GMCSF_IL6_TREATED_BONE_MARROW_UP"	"0.00373134328358209"	"0.684374431029846"	1	"Up signature"
"GSE21927_UNTREATED_VS_GMCSF_IL6_TREATED_BONE_MARROW_DN"	"0"	"1"	1	"Up signature"
"GSE21927_SPLEEN_VS_C26GM_TUMOR_MONOCYTE_BALBC_UP"	"0"	"1"	1	"Up signature"
"GSE21927_SPLEEN_VS_C26GM_TUMOR_MONOCYTE_BALBC_DN"	"0"	"1"	1	"Up signature"
"GSE21927_HEALTHY_VS_TUMOROUS_BALBC_MOUSE_MONOCYTE_UP"	"0.00743494423791822"	"0.320664031420773"	0.967396318419749	"Up signature"
"GSE21927_HEALTHY_VS_TUMOROUS_BALBC_MOUSE_MONOCYTE_DN"	"0.00743494423791822"	"0.320664031420773"	0.967396318419749	"Up signature"
"GSE21927_SPLEEN_VS_BONE_MARROW_MONOCYTE_BALBC_UP"	"0"	"1"	1	"Up signature"
"GSE21927_SPLEEN_VS_BONE_MARROW_MONOCYTE_BALBC_DN"	"0.0152091254752852"	"0.0263936054637055"	0.567271493517391	"Up signature"
"GSE21927_C26GM_VS_4T1_TUMOR_MONOCYTE_BALBC_UP"	"0"	"1"	1	"Up signature"
"GSE21927_C26GM_VS_4T1_TUMOR_MONOCYTE_BALBC_DN"	"0"	"1"	1	"Up signature"
"GSE21927_SPLEEN_MONOCYTE_VS_GMCSF_GCSF_BONE_MARROW_UP"	"0"	"1"	1	"Up signature"
"GSE21927_SPLEEN_MONOCYTE_VS_GMCSF_GCSF_BONE_MARROW_DN"	"0.00374531835205993"	"0.682506517092163"	1	"Up signature"
"GSE21927_BALBC_VS_C57BL6_MONOCYTE_SPLEEN_UP"	"0"	"1"	1	"Up signature"
"GSE21927_BALBC_VS_C57BL6_MONOCYTE_SPLEEN_DN"	"0.00384615384615385"	"0.669122379322312"	1	"Up signature"
"GSE21927_GMCSF_IL6_VS_GMCSF_GCSF_TREATED_BONE_MARROW_UP"	"0.0113636363636364"	"0.103566334175706"	0.80617912422328	"Up signature"
"GSE21927_GMCSF_IL6_VS_GMCSF_GCSF_TREATED_BONE_MARROW_DN"	"0"	"1"	1	"Up signature"
"GSE21927_SPLEEN_VS_4T1_TUMOR_MONOCYTE_BALBC_UP"	"0.00381679389312977"	"0.673002185974651"	1	"Up signature"
"GSE21927_SPLEEN_VS_4T1_TUMOR_MONOCYTE_BALBC_DN"	"0"	"1"	1	"Up signature"
"GSE21927_SPLEEN_VS_TUMOR_MONOCYTE_BALBC_UP"	"0.00371747211895911"	"0.686231507189514"	1	"Up signature"
"GSE21927_SPLEEN_VS_TUMOR_MONOCYTE_BALBC_DN"	"0"	"1"	1	"Up signature"
"GSE21927_SPLEEN_VS_TUMOR_MONOCYTE_C57BL6_UP"	"0"	"1"	1	"Up signature"
"GSE21927_SPLEEN_VS_TUMOR_MONOCYTE_C57BL6_DN"	"0"	"1"	1	"Up signature"
"GSE21927_EL4_VS_MCA203_TUMOR_MONOCYTES_UP"	"0.00377358490566038"	"0.67873792611865"	1	"Up signature"
"GSE21927_EL4_VS_MCA203_TUMOR_MONOCYTES_DN"	"0"	"1"	1	"Up signature"
"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_UP"	"0.0075187969924812"	"0.314258959699595"	0.967396318419749	"Up signature"
"GSE21927_SPLENIC_VS_TUMOR_MONOCYTES_FROM_C26GM_TUMOROUS_MICE_BALBC_DN"	"0"	"1"	1	"Up signature"
"GSE21927_UNTREATED_VS_GMCSF_GCSF_TREATED_BONE_MARROW_UP"	"0.0040650406504065"	"0.640663172644956"	1	"Up signature"
"GSE21927_UNTREATED_VS_GMCSF_GCSF_TREATED_BONE_MARROW_DN"	"0"	"1"	1	"Up signature"
"GSE21927_SPLENIC_C26GM_TUMOROUS_VS_4T1_TUMOR_MONOCYTES_UP"	"0"	"1"	1	"Up signature"
"GSE21927_SPLENIC_C26GM_TUMOROUS_VS_4T1_TUMOR_MONOCYTES_DN"	"0"	"1"	1	"Up signature"
"GSE21927_SPLENIC_C26GM_TUMOROUS_VS_BONE_MARROW_MONOCYTES_UP"	"0"	"1"	1	"Up signature"
"GSE21927_SPLENIC_C26GM_TUMOROUS_VS_BONE_MARROW_MONOCYTES_DN"	"0"	"1"	1	"Up signature"
"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_UP"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN"	"0.0111524163568773"	"0.109585042244783"	0.80617912422328	"Up signature"
"GSE21927_SPLEEN_C57BL6_VS_EL4_TUMOR_BALBC_MONOCYTES_UP"	"0"	"1"	1	"Up signature"
"GSE21927_SPLEEN_C57BL6_VS_EL4_TUMOR_BALBC_MONOCYTES_DN"	"0"	"1"	1	"Up signature"
"GSE21927_BALBC_VS_C57BL6_MONOCYTE_TUMOR_UP"	"0"	"1"	1	"Up signature"
"GSE21927_BALBC_VS_C57BL6_MONOCYTE_TUMOR_DN"	"0.00374531835205993"	"0.682506517092163"	1	"Up signature"
"GSE21360_SECONDARY_VS_TERTIARY_MEMORY_CD8_TCELL_UP"	"0"	"1"	1	"Up signature"
"GSE21360_SECONDARY_VS_TERTIARY_MEMORY_CD8_TCELL_DN"	"0.00429184549356223"	"0.612082173479095"	1	"Up signature"
"GSE21360_NAIVE_VS_QUATERNARY_MEMORY_CD8_TCELL_UP"	"0"	"1"	1	"Up signature"
"GSE21360_NAIVE_VS_QUATERNARY_MEMORY_CD8_TCELL_DN"	"0"	"1"	1	"Up signature"
"GSE21360_NAIVE_VS_TERTIARY_MEMORY_CD8_TCELL_UP"	"0.00505050505050505"	"0.523512544298862"	1	"Up signature"
"GSE21360_NAIVE_VS_TERTIARY_MEMORY_CD8_TCELL_DN"	"0"	"1"	1	"Up signature"
"GSE21360_PRIMARY_VS_SECONDARY_MEMORY_CD8_TCELL_UP"	"0"	"1"	1	"Up signature"
"GSE21360_PRIMARY_VS_SECONDARY_MEMORY_CD8_TCELL_DN"	"0"	"1"	1	"Up signature"
"GSE21360_SECONDARY_VS_QUATERNARY_MEMORY_CD8_TCELL_UP"	"0.00851063829787234"	"0.247676991014361"	0.967396318419749	"Up signature"
"GSE21360_SECONDARY_VS_QUATERNARY_MEMORY_CD8_TCELL_DN"	"0"	"1"	1	"Up signature"
"GSE21360_PRIMARY_VS_QUATERNARY_MEMORY_CD8_TCELL_UP"	"0.00413223140495868"	"0.63209764128593"	1	"Up signature"
"GSE21360_PRIMARY_VS_QUATERNARY_MEMORY_CD8_TCELL_DN"	"0.0113207547169811"	"0.104759147400937"	0.80617912422328	"Up signature"
"GSE21360_NAIVE_VS_PRIMARY_MEMORY_CD8_TCELL_UP"	"0.0128205128205128"	"0.0705240589415714"	0.80617912422328	"Up signature"
"GSE21360_NAIVE_VS_PRIMARY_MEMORY_CD8_TCELL_DN"	"0.00409836065573771"	"0.636405279057731"	1	"Up signature"
"GSE21360_NAIVE_VS_SECONDARY_MEMORY_CD8_TCELL_UP"	"0.0327868852459016"	"8.96810537093712e-06"	0.00565834695345127	"Up signature"
"GSE21360_NAIVE_VS_SECONDARY_MEMORY_CD8_TCELL_DN"	"0.00836820083682008"	"0.25627310492556"	0.967396318419749	"Up signature"
"GSE21360_TERTIARY_VS_QUATERNARY_MEMORY_CD8_TCELL_UP"	"0.0161290322580645"	"0.0203785243097171"	0.567271493517391	"Up signature"
"GSE21360_TERTIARY_VS_QUATERNARY_MEMORY_CD8_TCELL_DN"	"0.0205761316872428"	"0.00349496076031538"	0.326381357376479	"Up signature"
"GSE21360_PRIMARY_VS_TERTIARY_MEMORY_CD8_TCELL_UP"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE21360_PRIMARY_VS_TERTIARY_MEMORY_CD8_TCELL_DN"	"0.0111524163568773"	"0.109585042244783"	0.80617912422328	"Up signature"
"GSE22140_HEALTHY_VS_ARTHRITIC_GERMFREE_MOUSE_CD4_TCELL_UP"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE22140_HEALTHY_VS_ARTHRITIC_GERMFREE_MOUSE_CD4_TCELL_DN"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE22140_GERMFREE_VS_SPF_ARTHRITIC_MOUSE_CD4_TCELL_UP"	"0.00377358490566038"	"0.67873792611865"	1	"Up signature"
"GSE22140_GERMFREE_VS_SPF_ARTHRITIC_MOUSE_CD4_TCELL_DN"	"0.00377358490566038"	"0.67873792611865"	1	"Up signature"
"GSE22140_HEALTHY_VS_ARTHRITIC_MOUSE_CD4_TCELL_UP"	"0.00411522633744856"	"0.634257713847899"	1	"Up signature"
"GSE22140_HEALTHY_VS_ARTHRITIC_MOUSE_CD4_TCELL_DN"	"0.00411522633744856"	"0.634257713847899"	1	"Up signature"
"GSE22140_GERMFREE_VS_SPF_MOUSE_CD4_TCELL_UP"	"0.00384615384615385"	"0.669122379322312"	1	"Up signature"
"GSE22140_GERMFREE_VS_SPF_MOUSE_CD4_TCELL_DN"	"0.00772200772200772"	"0.299270016731381"	0.967396318419749	"Up signature"
"GSE22196_HEALTHY_VS_OBESE_MOUSE_SKIN_GAMMADELTA_TCELL_UP"	"0.0111524163568773"	"0.109585042244783"	0.80617912422328	"Up signature"
"GSE22196_HEALTHY_VS_OBESE_MOUSE_SKIN_GAMMADELTA_TCELL_DN"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Up signature"
"GSE19401_NAIVE_VS_IMMUNIZED_MOUSE_PLN_FOLLICULAR_DC_UP"	"0"	"1"	1	"Up signature"
"GSE19401_NAIVE_VS_IMMUNIZED_MOUSE_PLN_FOLLICULAR_DC_DN"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE19401_UNSTIM_VS_RETINOIC_ACID_STIM_FOLLICULAR_DC_UP"	"0"	"1"	1	"Up signature"
"GSE19401_UNSTIM_VS_RETINOIC_ACID_STIM_FOLLICULAR_DC_DN"	"0.00746268656716418"	"0.318530427575349"	0.967396318419749	"Up signature"
"GSE19401_UNSTIM_VS_RETINOIC_ACID_AND_PAM2CSK4_STIM_FOLLICULAR_DC_UP"	"0"	"1"	1	"Up signature"
"GSE19401_UNSTIM_VS_RETINOIC_ACID_AND_PAM2CSK4_STIM_FOLLICULAR_DC_DN"	"0.00763358778625954"	"0.305700549245368"	0.967396318419749	"Up signature"
"GSE19401_PLN_VS_PEYERS_PATCH_FOLLICULAR_DC_UP"	"0"	"1"	1	"Up signature"
"GSE19401_PLN_VS_PEYERS_PATCH_FOLLICULAR_DC_DN"	"0"	"1"	1	"Up signature"
"GSE19401_UNSTIM_VS_PAM2CSK4_STIM_FOLLICULAR_DC_UP"	"0.00377358490566038"	"0.67873792611865"	1	"Up signature"
"GSE19401_UNSTIM_VS_PAM2CSK4_STIM_FOLLICULAR_DC_DN"	"0"	"1"	1	"Up signature"
"GSE19401_PAM2CSK4_VS_RETINOIC_ACID_AND_PAM2CSK4_STIM_FOLLICULAR_DC_UP"	"0"	"1"	1	"Up signature"
"GSE19401_PAM2CSK4_VS_RETINOIC_ACID_AND_PAM2CSK4_STIM_FOLLICULAR_DC_DN"	"0.00371747211895911"	"0.686231507189514"	1	"Up signature"
"GSE19401_PAM2CSK4_VS_RETINOIC_ACID_STIM_FOLLICULAR_DC_UP"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE19401_PAM2CSK4_VS_RETINOIC_ACID_STIM_FOLLICULAR_DC_DN"	"0.0037037037037037"	"0.688077807572184"	1	"Up signature"
"GSE19401_RETINOIC_ACID_VS_RETINOIC_ACID_AND_PAM2CSK4_STIM_FOLLICULAR_DC_UP"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE19401_RETINOIC_ACID_VS_RETINOIC_ACID_AND_PAM2CSK4_STIM_FOLLICULAR_DC_DN"	"0"	"1"	1	"Up signature"
"GSE20152_SPHK1_KO_VS_HTNFA_OVEREXPRESS_ANKLE_UP"	"0"	"1"	1	"Up signature"
"GSE20152_SPHK1_KO_VS_HTNFA_OVEREXPRESS_ANKLE_DN"	"0"	"1"	1	"Up signature"
"GSE20152_SPHK1_KO_VS_WT_HTNFA_OVERXPRESS_ANKLE_UP"	"0"	"1"	1	"Up signature"
"GSE20152_SPHK1_KO_VS_WT_HTNFA_OVERXPRESS_ANKLE_DN"	"0"	"1"	1	"Up signature"
"GSE20152_HTNFA_OVERXPRESS_ANKLE_VS_CTRL_SPHK1_KO_ANKLE_UP"	"0"	"1"	1	"Up signature"
"GSE20152_HTNFA_OVERXPRESS_ANKLE_VS_CTRL_SPHK1_KO_ANKLE_DN"	"0"	"1"	1	"Up signature"
"GSE22033_UNTREATED_VS_MRL24_TREATED_MEF_UP"	"0.00743494423791822"	"0.320664031420773"	0.967396318419749	"Up signature"
"GSE22033_UNTREATED_VS_MRL24_TREATED_MEF_DN"	"0"	"1"	1	"Up signature"
"GSE22033_WT_VS_PPARG_KO_MEF_UP"	"0"	"1"	1	"Up signature"
"GSE22033_WT_VS_PPARG_KO_MEF_DN"	"0"	"1"	1	"Up signature"
"GSE22033_UNTREATED_VS_ROSIGLITAZONE_TREATED_MEF_UP"	"0"	"1"	1	"Up signature"
"GSE22033_UNTREATED_VS_ROSIGLITAZONE_TREATED_MEF_DN"	"0.00754716981132075"	"0.312121206512873"	0.967396318419749	"Up signature"
"GSE20500_CTRL_VS_RETINOIC_ACID_TREATED_CD4_TCELL_UP"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE20500_CTRL_VS_RETINOIC_ACID_TREATED_CD4_TCELL_DN"	"0"	"1"	1	"Up signature"
"GSE20500_RETINOIC_ACID_VS_RARA_ANTAGONIST_TREATED_CD4_TCELL_UP"	"0.00374531835205993"	"0.682506517092163"	1	"Up signature"
"GSE20500_RETINOIC_ACID_VS_RARA_ANTAGONIST_TREATED_CD4_TCELL_DN"	"0.00374531835205993"	"0.682506517092163"	1	"Up signature"
"GSE20500_CTRL_VS_RARA_ANTAGONIST_TREATED_CD4_TCELL_UP"	"0.0114068441064639"	"0.10237906142629"	0.80617912422328	"Up signature"
"GSE20500_CTRL_VS_RARA_ANTAGONIST_TREATED_CD4_TCELL_DN"	"0.00377358490566038"	"0.67873792611865"	1	"Up signature"
"GSE22527_ANTI_CD3_INVIVO_VS_UNTREATED_MOUSE_TREG_UP"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE22527_ANTI_CD3_INVIVO_VS_UNTREATED_MOUSE_TREG_DN"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE21033_CTRL_VS_POLYIC_STIM_DC_6H_UP"	"0"	"1"	1	"Up signature"
"GSE21033_CTRL_VS_POLYIC_STIM_DC_6H_DN"	"0.00930232558139535"	"0.204989185977556"	0.967396318419749	"Up signature"
"GSE21033_CTRL_VS_POLYIC_STIM_DC_3H_UP"	"0"	"1"	1	"Up signature"
"GSE21033_CTRL_VS_POLYIC_STIM_DC_3H_DN"	"0"	"1"	1	"Up signature"
"GSE21033_CTRL_VS_POLYIC_STIM_DC_1H_UP"	"0.00392156862745098"	"0.659223148877584"	1	"Up signature"
"GSE21033_CTRL_VS_POLYIC_STIM_DC_1H_DN"	"0.00392156862745098"	"0.659223148877584"	1	"Up signature"
"GSE21033_3H_VS_24H_POLYIC_STIM_DC_UP"	"0.00434782608695652"	"0.605174646666961"	1	"Up signature"
"GSE21033_3H_VS_24H_POLYIC_STIM_DC_DN"	"0.0050761421319797"	"0.520708760643215"	1	"Up signature"
"GSE21033_1H_VS_12H_POLYIC_STIM_DC_UP"	"0.0168776371308017"	"0.0165630898199602"	0.567271493517391	"Up signature"
"GSE21033_1H_VS_12H_POLYIC_STIM_DC_DN"	"0.01"	"0.173607861933287"	0.967396318419749	"Up signature"
"GSE21033_CTRL_VS_POLYIC_STIM_DC_12H_UP"	"0.0043859649122807"	"0.600502389915014"	1	"Up signature"
